,Year,Area,Share_sum(%),Change_sum(%),Latitude,Longitude
90,2003,Denmark,219.82151753416926,61.36723154601836,55.966965,9.018163
91,2003,Estonia,199.035338123831,34.814501525833194,58.724865,25.867126
92,2003,Finland,123.47229049355741,163.0122487506261,63.252361,27.276449
93,2003,France,25.113644656104327,-51.99992182965726,46.696113,2.552275
94,2003,Germany,180.51647078298262,45.208446960405006,50.961733,9.678348
95,2003,Greece,240.38684051463585,311.1244869692126,39.492763,21.72568
96,2003,Hungary,160.38221822120872,223.9270635262027,47.086841,19.447867
97,2003,Ireland,215.79582478580892,-19.481072563799625,53.078726,-7.798588
98,2003,Italy,180.7568116750616,29.450715899319853,44.732482,11.076907
99,2003,Latvia,82.3534472111636,-14.621644335010052,57.066872,25.458723
100,2003,Lithuania,30.49176682104568,-13.71033728455212,55.103703,24.089932
101,2003,Luxembourg,189.88214184199376,-13.68144860874884,49.733732,6.07762
102,2003,Malta,200.0,17.9337231968811,35.9375,14.3754
103,2003,Netherlands,210.9851691600095,11.411073219554586,52.422211,5.61144
104,2003,Poland,290.76638398126823,35.467969288253634,51.990316,19.490468
105,2003,Portugal,155.11919348251308,-86.97815764054344,39.606675,-8.271754
106,2003,Romania,176.30969530096084,-46.5406241541461,45.733237,24.972624
107,2003,Slovakia,80.75954272427805,52.56108038882598,48.734044,19.049868
108,2003,Slovenia,117.04212729458936,5.8163915428808375,46.06076,14.915312
109,2003,Spain,137.59930351507217,-22.138060714941588,40.090953,-3.464718
110,2003,Sweden,15.742491951529088,120.48635792844141,65.85918,19.01705
111,2003,United Kingdom,184.7507071764264,23.043952053630747,54.402739,-2.116346
112,2004,Austria,84.79489488399008,-37.805741576385884,47.518859,14.130515
113,2004,Belgium,95.11615591777027,22.21353516069605,50.785392,4.800448
114,2004,Bulgaria,149.25304270418297,-28.09872991096235,42.508785,25.15709
115,2004,Croatia,105.54380208108441,1.6709118772112106,45.805799,16.37241
116,2004,Cyprus,199.9615879548964,7.3543928923988195,35.216071,33.692434
117,2004,Czech Republic,190.6582897586853,5.881976675432473,49.882364,15.377555
118,2004,Denmark,199.09695935080023,-93.74408909292995,55.966965,9.018163
119,2004,Estonia,198.835403726708,-0.4756612893635799,58.724865,25.867126
120,2004,Finland,106.29713812058479,-61.43076077765635,63.252361,27.276449
121,2004,France,24.16519863627111,-12.633746910514812,46.696113,2.552275
122,2004,Germany,175.42082039548927,-6.429340762817179,50.961733,9.678348
123,2004,Greece,240.03285952419048,-88.18017490786471,39.492763,21.72568
124,2004,Hungary,148.01375425592911,-37.52617827910855,47.086841,19.447867
125,2004,Ireland,213.64663890541317,4.967378685909852,53.078726,-7.798588
126,2004,Italy,178.89439971558656,25.858201248166647,44.732482,11.076907
127,2004,Latvia,63.677696172514025,-57.62742862390561,57.066872,25.458723
128,2004,Lithuania,32.84858352860935,24.544008356560358,55.103703,24.089932
129,2004,Luxembourg,188.45450335931244,57.0437745880985,49.733732,6.07762
130,2004,Malta,200.0,-1.788908765652962,35.9375,14.3754
131,2004,Netherlands,206.62258875375736,-0.6193789234599694,52.422211,5.61144
132,2004,Poland,288.46257827293414,35.82620412088821,51.990316,19.490468
133,2004,Portugal,178.2031576878146,59.46719677590735,39.606675,-8.271754
134,2004,Romania,159.91595469750592,inf,45.733237,24.972624
135,2004,Slovakia,79.68791064388948,-12.856657162899795,48.734044,19.049868
136,2004,Slovenia,107.29759290682392,-9.17643834408559,46.06076,14.915312
137,2004,Spain,145.7787586415603,68.09963803887416,40.090953,-3.464718
138,2004,Sweden,8.592149392862352,-182.91893011301917,65.85918,19.01705
139,2004,United Kingdom,185.56384807048354,-11.237178095284133,54.402739,-2.116346
140,2005,Austria,84.31303059313834,11.817081945536437,47.518859,14.130515
141,2005,Belgium,93.25883777643236,-18.35113573227184,50.785392,4.800448
142,2005,Bulgaria,137.5124723962694,-8.92937576226693,42.508785,25.15709
143,2005,Croatia,109.6924903304866,-6.429535604325388,45.805799,16.37241
144,2005,Cyprus,199.95791562150643,8.33134967864798,35.216071,33.692434
145,2005,Czech Republic,192.43190764321477,-7.744553040255995,49.882364,15.377555
146,2005,Denmark,188.5201125641449,-64.66890260558107,55.966965,9.018163
147,2005,Estonia,197.8181795377336,8.118486589871889,58.724865,25.867126
148,2005,Finland,76.33202970189686,-196.3871243152506,63.252361,27.276449
149,2005,France,27.000059941193943,62.44572924617867,46.696113,2.552275
150,2005,Germany,173.26845093268432,19.43720587560245,50.961733,9.678348
151,2005,Greece,238.2487812218045,1.2213605290657448,39.492763,21.72568
152,2005,Hungary,131.8024655103335,-79.02643661787035,47.086841,19.447867
153,2005,Ireland,210.31019847007943,17.864155270591933,53.078726,-7.798588
154,2005,Italy,181.98535421164613,-7.907347773028776,44.732482,11.076907
155,2005,Latvia,60.82405175425603,-86.36844469351976,57.066872,25.458723
156,2005,Lithuania,48.092803069609566,35.1869243067516,55.103703,24.089932
157,2005,Luxembourg,187.49933101858286,-17.72486424725836,49.733732,6.07762
158,2005,Malta,200.0,2.16606498194944,35.9375,14.3754
159,2005,Netherlands,200.6142150204504,-17.128734955521832,52.422211,5.61144
160,2005,Poland,286.5409381041364,50.340084372777774,51.990316,19.490468
161,2005,Portugal,197.2046850159848,90.47244663685034,39.606675,-8.271754
162,2005,Romania,150.1453888604999,-59.37233923342423,45.733237,24.972624
163,2005,Slovakia,74.66168773139259,-22.72682849593735,48.734044,19.049868
164,2005,Slovenia,109.72390481958419,-3.468038496422009,46.06076,14.915312
165,2005,Spain,157.61605173713983,53.880986448411115,40.090953,-3.464718
166,2005,Sweden,6.414818661690875,-132.5703717318628,65.85918,19.01705
167,2005,United Kingdom,184.20119754620399,17.144966414515544,54.402739,-2.116346
168,2006,Austria,80.08832491959912,-59.94093991767636,47.518859,14.130515
169,2006,Belgium,90.18295251596778,-37.17597373685781,50.785392,4.800448
170,2006,Bulgaria,137.61895265743092,8.043470214794072,42.508785,25.15709
171,2006,Croatia,114.59413448889538,45.247908677632026,45.805799,16.37241
172,2006,Cyprus,199.935002854372,12.56855575868368,35.216071,33.692434
173,2006,Czech Republic,188.66743670586112,7.814196924869799,49.882364,15.377555
174,2006,Denmark,213.5142838350396,174.05288474623416,55.966965,9.018163
175,2006,Estonia,197.33247675994946,-10.89277676963124,58.724865,25.867126
176,2006,Finland,109.30362823500882,404.63295404079764,63.252361,27.276449
177,2006,France,24.00512179978721,-53.55003385542651,46.696113,2.552275
178,2006,Germany,169.8863636363634,6.720490311382978,50.961733,9.678348
179,2006,Greece,228.0901539028606,13.847161831068714,39.492763,21.72568
180,2006,Hungary,136.11866460489034,26.716233444097085,47.086841,19.447867
181,2006,Ireland,203.44635904738286,-7.098680724296628,53.078726,-7.798588
182,2006,Italy,181.39315781720268,10.966163608049033,44.732482,11.076907
183,2006,Latvia,86.05686621366537,65.73810133783641,57.066872,25.458723
184,2006,Lithuania,47.0344636025806,-54.2914922463599,55.103703,24.089932
185,2006,Luxembourg,186.0738997026866,28.272475169001922,49.733732,6.07762
186,2006,Malta,200.0,1.8749999999999816,35.9375,14.3754
187,2006,Netherlands,200.70840060368946,-11.634540411619225,52.422211,5.61144
188,2006,Poland,286.2758613313657,10.242296953573641,51.990316,19.490468
189,2006,Portugal,166.0589984979759,-65.13888513548997,39.606675,-8.271754
190,2006,Romania,163.57309635660508,78.6446594499115,45.733237,24.972624
191,2006,Slovakia,70.76945541460181,-34.19090444090657,48.734044,19.049868
192,2006,Slovenia,113.56810725666,36.57712285034142,46.06076,14.915312
193,2006,Spain,146.54762323764515,-37.687128490556844,40.090953,-3.464718
194,2006,Sweden,7.925581191232216,88.50268893843689,65.85918,19.01705
195,2006,United Kingdom,190.2740864985201,20.668152402903658,54.402739,-2.116346
196,2007,Austria,73.24818020493764,-126.8765557952975,47.518859,14.130515
197,2007,Belgium,88.92331434362593,-17.321190432914978,50.785392,4.800448
198,2007,Bulgaria,170.45787432078473,112.33766933648813,42.508785,25.15709
199,2007,Croatia,143.71357733364144,101.68823030641073,45.805799,16.37241
200,2007,Cyprus,199.85487120589298,9.3313265964309,35.216071,33.692434
201,2007,Czech Republic,193.8770761442565,35.126507995948394,49.882364,15.377555
202,2007,Denmark,198.1712279987789,-98.264316027501,55.966965,9.018163
203,2007,Estonia,197.61192266803158,18.371868108915702,58.724865,25.867126
204,2007,Finland,99.15941095375769,-45.017876917464164,63.252361,27.276449
205,2007,France,24.970850476663948,12.675084624561093,46.696113,2.552275
206,2007,Germany,174.3577620173362,14.91025563618982,50.961733,9.678348
207,2007,Greece,240.64035625041905,55.520836940000045,39.492763,21.72568
208,2007,Hungary,135.5710096731002,98.9554513343206,47.086841,19.447867
209,2007,Ireland,199.6735572229681,-16.96853312761462,53.078726,-7.798588
210,2007,Italy,183.29508088606119,-10.393901582263867,44.732482,11.076907
211,2007,Latvia,81.4739170278179,inf,57.066872,25.458723
212,2007,Lithuania,42.674035100413434,25.98776715410564,55.103703,24.089932
213,2007,Luxembourg,183.46389093853642,-6.577119521789597,49.733732,6.07762
214,2007,Malta,200.0,3.0959752321981204,35.9375,14.3754
215,2007,Netherlands,201.28731402831215,39.42579699677295,52.422211,5.61144
216,2007,Poland,284.00164081225273,-10.805789723957712,51.990316,19.490468
217,2007,Portugal,157.2723500295549,-41.66993163501182,39.606675,-8.271754
218,2007,Romania,163.79162500032604,186.14808545203246,45.733237,24.972624
219,2007,Slovakia,71.65690887539942,-51.45009758777395,48.734044,19.049868
220,2007,Slovenia,115.79667385825722,-7.732589072389017,46.06076,14.915312
221,2007,Spain,148.92866531409837,3.773687209144804,40.090953,-3.464718
222,2007,Sweden,6.384269954430175,-49.71169066742289,65.85918,19.01705
223,2007,United Kingdom,192.49509296801045,-12.618519079901366,54.402739,-2.116346
224,2008,Austria,70.48315406953694,-17.955564955967727,47.518859,14.130515
225,2008,Belgium,86.69643607239044,-52.67091073609576,50.785392,4.800448
226,2008,Bulgaria,168.10630109193096,-40.20431885253189,42.508785,25.15709
227,2008,Croatia,128.11424100156478,-120.12701790108721,45.805799,16.37241
228,2008,Cyprus,199.4309287282536,8.05258833196384,35.216071,33.692434
229,2008,Czech Republic,185.85000614453753,-64.91823415860772,49.882364,15.377555
230,2008,Denmark,192.5442429538997,-37.506849031654966,55.966965,9.018163
231,2008,Estonia,196.25781480417817,-5.695361945676996,58.724865,25.867126
232,2008,Finland,79.24403217129733,-116.96693356748808,63.252361,27.276449
233,2008,France,23.59511307087481,-25.66026377802587,46.696113,2.552275
234,2008,Germany,166.82926829268274,-15.513864180199866,50.961733,9.678348
235,2008,Greece,234.73730657378871,-3.95241151059546,39.492763,21.72568
236,2008,Hungary,131.88419389853377,-33.28051302000425,47.086841,19.447867
237,2008,Ireland,193.2038075655248,9.25247992064266,53.078726,-7.798588
238,2008,Italy,176.5590315951005,-16.414235161563322,44.732482,11.076907
239,2008,Latvia,78.21922539838523,124.79834645690964,57.066872,25.458723
240,2008,Lithuania,39.6208772532844,11.02877486063323,55.103703,24.089932
241,2008,Luxembourg,179.26836296626666,-34.883543499089434,49.733732,6.07762
242,2008,Malta,200.0,1.393728222996504,35.9375,14.3754
243,2008,Netherlands,196.35343843379033,-12.859640817574734,52.422211,5.61144
244,2008,Poland,281.271497751633,-8.715301351859182,51.990316,19.490468
245,2008,Portugal,160.227303964086,-16.99974129993926,39.606675,-8.271754
246,2008,Romania,152.1553993490761,-140.15143966962106,45.733237,24.972624
247,2008,Slovakia,68.1792891778138,-2.106534439225924,48.734044,19.049868
248,2008,Slovenia,103.42229753484231,-51.533603206203836,46.06076,14.915312
249,2008,Spain,137.70983868371204,-136.0904501762056,40.090953,-3.464718
250,2008,Sweden,6.477860261529501,-45.844014187154244,65.85918,19.01705
251,2008,United Kingdom,193.68973948524638,5.566462998574936,54.402739,-2.116346
252,2009,Austria,63.35050050103262,-65.16080862100195,47.518859,14.130515
253,2009,Belgium,88.3826809198905,-1.7895784330050013,50.785392,4.800448
254,2009,Bulgaria,160.38550924117914,-60.136186861523754,42.508785,25.15709
255,2009,Croatia,100.39147589456431,-116.01547683093568,45.805799,16.37241
256,2009,Cyprus,198.822254285379,4.73933649289096,35.216071,33.692434
257,2009,Czech Republic,178.20171943822209,-37.606285606862286,49.882364,15.377555
258,2009,Denmark,193.2963197097544,-4.689070795851518,55.966965,9.018163
259,2009,Estonia,187.68967182786685,-113.51618355319133,58.724865,25.867126
260,2009,Finland,89.47234392823128,35.14403415630369,63.252361,27.276449
261,2009,France,23.421999574213586,-40.0398300017468,46.696113,2.552275
262,2009,Germany,164.77193884976063,-50.93128461853027,50.961733,9.678348
263,2009,Greece,229.16478466332592,inf,39.492763,21.72568
264,2009,Hungary,115.61380934033791,-66.18851377965278,47.086841,19.447867
265,2009,Ireland,184.92897945688338,-76.65750899318462,53.078726,-7.798588
266,2009,Italy,165.65626184559997,-63.249863407820435,44.732482,11.076907
267,2009,Latvia,72.34108353940422,95.14553223256884,57.066872,25.458723
268,2009,Lithuania,39.46583630695501,42.702889743330815,55.103703,24.089932
269,2009,Luxembourg,183.00421607286148,39.79900855396268,49.733732,6.07762
270,2009,Malta,200.0,-12.45674740484426,35.9375,14.3754
271,2009,Netherlands,194.8150246770636,-1.8143414967246976,52.422211,5.61144
272,2009,Poland,276.7974802125129,-19.148146829467848,51.990316,19.490468
273,2009,Portugal,152.1323046289432,9.068917030231963,39.606675,-8.271754
274,2009,Romania,143.08686514014437,479.67660640778877,45.733237,24.972624
275,2009,Slovakia,68.12712163084989,-45.37378371227411,48.734044,19.049868
276,2009,Slovenia,101.4845232134575,68.70679977060115,46.06076,14.915312
277,2009,Spain,125.29979967618866,-71.56261059256886,40.090953,-3.464718
278,2009,Sweden,7.149018432825232,127.4036041089591,65.85918,19.01705
279,2009,United Kingdom,177.042190409814,-57.20533596046703,54.402739,-2.116346
280,2010,Austria,74.72851985661623,118.6307427068495,47.518859,14.130515
281,2010,Belgium,88.13742095233,11.897941848836947,50.785392,4.800448
282,2010,Bulgaria,157.76699943463493,54.494652236623786,42.508785,25.15709
283,2010,Croatia,90.43379294777256,656.7196968091007,45.805799,16.37241
284,2010,Cyprus,197.24770125071342,2.5077160493827004,35.216071,33.692434
285,2010,Czech Republic,175.47490324658168,63.45162087618659,49.882364,15.377555
286,2010,Denmark,179.79430651398704,-11.311784627777966,55.966965,9.018163
287,2010,Estonia,183.8955195754234,268.1413988575422,58.724865,25.867126
288,2010,Finland,101.13638828312516,136.86439928526352,63.252361,27.276449
289,2010,France,24.56089443505846,58.636290001693474,46.696113,2.552275
290,2010,Germany,163.5130823229099,40.59725496159423,50.961733,9.678348
291,2010,Greece,217.00225488016233,942.5512789434777,39.492763,21.72568
292,2010,Hungary,116.171130724807,9.732177936496985,47.086841,19.447867
293,2010,Ireland,186.14851850808137,-30.4212821536282,53.078726,-7.798588
294,2010,Italy,161.66700618273703,-4.222234298634426,44.732482,11.076907
295,2010,Latvia,90.33205556583384,47.512803548236796,57.066872,25.458723
296,2010,Lithuania,161.5945456676388,74.82443418254809,55.103703,24.089932
297,2010,Luxembourg,183.40846092230493,18.436818596658682,49.733732,6.07762
298,2010,Malta,199.935657242345,-5.07380073800738,35.9375,14.3754
299,2010,Netherlands,193.49928774044992,14.198813960386742,52.422211,5.61144
300,2010,Poland,273.07728268849525,21.241897933859804,51.990316,19.490468
301,2010,Portugal,107.6063076649551,-114.30422139177965,39.606675,-8.271754
302,2010,Romania,128.79346686713686,-40.453643992512326,45.733237,24.972624
303,2010,Slovakia,63.41174438014772,-5.202941532661955,48.734044,19.049868
304,2010,Slovenia,104.50287788596118,-52.826616395243605,46.06076,14.915312
305,2010,Spain,101.32907970587705,-100.24913693299541,40.090953,-3.464718
306,2010,Sweden,12.180997208953135,447.93535133858063,65.85918,19.01705
307,2010,United Kingdom,181.77745087745478,-1.4273258773991415,54.402739,-2.116346
308,2011,Austria,77.3104832036808,-3.82880157198186,47.518859,14.130515
309,2011,Belgium,76.54313976678246,-75.75637068699156,50.785392,4.800448
310,2011,Bulgaria,174.2373400474732,-0.4548416651539924,42.508785,25.15709
311,2011,Croatia,128.90636222990196,57.35504341540425,45.805799,16.37241
312,2011,Cyprus,192.7691484967576,-18.975042865307643,35.216071,33.692434
313,2011,Czech Republic,171.88568096067803,-3.348628839327832,49.882364,15.377555
314,2011,Denmark,159.16529963946562,-101.13458475845721,55.966965,9.018163
315,2011,Estonia,181.700859022842,-20.536972473566166,58.724865,25.867126
316,2011,Finland,83.94399904533421,-116.8237517995876,63.252361,27.276449
317,2011,France,24.05583376693717,-5.231843870250263,46.696113,2.552275
318,2011,Germany,166.79835390946474,-13.202776376736315,50.961733,9.678348
319,2011,Greece,224.9707892530137,-32.55183762433489,39.492763,21.72568
320,2011,Hungary,115.86874724729937,-130.0753805666867,47.086841,19.447867
321,2011,Ireland,174.58986568560425,-18.9752225442768,53.078726,-7.798588
322,2011,Italy,159.56690057313313,14.58972981169616,44.732482,11.076907
323,2011,Latvia,99.06371983283242,-48.294291246984386,57.066872,25.458723
324,2011,Lithuania,144.22744321890386,-108.89699412567829,55.103703,24.089932
325,2011,Luxembourg,181.44259995235547,-5.446291756794197,49.733732,6.07762
326,2011,Malta,199.0912845931432,5.30052058684336,35.9375,14.3754
327,2011,Netherlands,189.8672864659747,-17.1269378983134,52.422211,5.61144
328,2011,Poland,269.6166905526523,22.914680571677927,51.990316,19.490468
329,2011,Portugal,126.02346128958898,77.20718815742667,39.606675,-8.271754
330,2011,Romania,149.45245312372074,80.05002633561158,45.733237,24.972624
331,2011,Slovakia,67.89745846066164,48.798097713608925,48.734044,19.049868
332,2011,Slovenia,106.48607104227465,74.94886787542278,46.06076,14.915312
333,2011,Spain,115.39705039452751,134.2736980996551,40.090953,-3.464718
334,2011,Sweden,8.049453789298159,-174.29511067043632,65.85918,19.01705
335,2011,United Kingdom,172.62401189658996,-44.37358124396475,54.402739,-2.116346
336,2012,Austria,56.956333112045094,-85.08345652485389,47.518859,14.130515
337,2012,Belgium,79.47329739555664,-7.0221440679511575,50.785392,4.800448
338,2012,Bulgaria,158.61472290321763,-7.456812638685213,42.508785,25.15709
339,2012,Croatia,121.77903882542307,-87.74621519132292,45.805799,16.37241
340,2012,Cyprus,189.10957797611175,-12.250052620500961,35.216071,33.692434
341,2012,Czech Republic,162.12979119521185,-34.62901079820084,49.882364,15.377555
342,2012,Denmark,137.6717877179585,-110.03840652728417,55.966965,9.018163
343,2012,Estonia,175.32309840873802,-69.64429005272316,58.724865,25.867126
344,2012,Finland,63.03690718291666,-140.49696842345512,63.252361,27.276449
345,2012,France,23.66544271480453,13.516171401134953,46.696113,2.552275
346,2012,Germany,166.60247151340056,7.021432050542218,50.961733,9.678348
347,2012,Greece,217.79930014744167,-95.67677500997284,39.492763,21.72568
348,2012,Hungary,111.84028947646412,-11.998875944146027,47.086841,19.447867
349,2012,Ireland,179.78069548970558,62.26737233118783,53.078726,-7.798588
350,2012,Italy,154.36437023330842,-2.1038457630271976,44.732482,11.076907
351,2012,Latvia,66.77456320468603,-63.6047247416156,57.066872,25.458723
352,2012,Lithuania,145.0160777684168,31.15262141070491,55.103703,24.089932
353,2012,Luxembourg,177.64351812541588,0.061499529966120736,49.733732,6.07762
354,2012,Malta,197.76244179065682,9.12863070539414,35.9375,14.3754
355,2012,Netherlands,191.6774879219947,-11.950047309100304,52.422211,5.61144
356,2012,Poland,262.37430024191207,-13.187958596894688,51.990316,19.490468
357,2012,Portugal,143.70083426708047,13.022618026327724,39.606675,-8.271754
358,2012,Romania,149.15645487000194,3.0226879656135983,45.733237,24.972624
359,2012,Slovakia,63.682366679641675,-33.213292849332284,48.734044,19.049868
360,2012,Slovenia,106.297311453951,-38.68402021901333,46.06076,14.915312
361,2012,Spain,117.69342456003422,37.56850966553128,40.090953,-3.464718
362,2012,Sweden,5.202662917432728,-146.384680899209,65.85918,19.01705
363,2012,United Kingdom,177.69099641726868,33.172566426605414,54.402739,-2.116346
364,2013,Austria,50.155675557625806,-59.726913674646035,47.518859,14.130515
365,2013,Belgium,70.79227810279225,-49.90483999664336,50.785392,4.800448
366,2013,Bulgaria,147.1868377965775,-69.76347162828938,42.508785,25.15709
367,2013,Croatia,84.34922227005855,-69.70315468279112,45.805799,16.37241
368,2013,Cyprus,184.75485715764216,-22.286995515695,35.216071,33.692434
369,2013,Czech Republic,154.62319066420602,23.484931095182286,49.882364,15.377555
370,2013,Denmark,149.2169135572914,65.18396310710645,55.966965,9.018163
371,2013,Estonia,181.72338676707508,inf,58.724865,25.867126
372,2013,Finland,76.3047810529116,109.5186127178644,63.252361,27.276449
373,2013,France,22.615298183229662,-11.918501617457961,46.696113,2.552275
374,2013,Germany,166.66139990519815,4.803372177051185,50.961733,9.678348
375,2013,Greece,195.9851444465104,-114.09317377641595,39.492763,21.72568
376,2013,Hungary,100.81192253500893,-132.28961545033408,47.086841,19.447867
377,2013,Ireland,172.7372637516658,-52.43786253923004,53.078726,-7.798588
378,2013,Italy,137.68347402881392,-65.29209166648775,44.732482,11.076907
379,2013,Latvia,86.1892481369286,259.907570953303,57.066872,25.458723
380,2013,Lithuania,123.27147480058329,-47.880598338853254,55.103703,24.089932
381,2013,Luxembourg,159.98542845267562,-81.58763161747359,49.733732,6.07762
382,2013,Malta,196.85118059630082,-4.5855379188712,35.9375,14.3754
383,2013,Netherlands,194.7002118903296,0.7231584285674688,52.422211,5.61144
