,Year,Area,Share_sum(%),Change_sum(%)
72,2000,Germany,42.88561737245161,0.0
73,2000,Germany,42.88561737245161,0.0
74,2000,Germany,42.88561737245161,0.0
75,2000,Germany,42.88561737245161,0.0
76,2000,Germany,42.88561737245161,0.0
77,2000,Greece,15.513336452971444,0.0
78,2000,Greece,15.513336452971444,0.0
79,2000,Greece,15.513336452971444,0.0
80,2000,Greece,15.513336452971444,0.0
81,2000,Greece,15.513336452971444,0.0
82,2000,Greece,15.513336452971444,0.0
83,2000,Greece,15.513336452971444,0.0
84,2000,Hungary,41.67442959061595,0.0
85,2000,Hungary,41.67442959061595,0.0
86,2000,Hungary,41.67442959061595,0.0
87,2000,Hungary,41.67442959061595,0.0
88,2000,Hungary,41.67442959061595,0.0
89,2000,Hungary,41.67442959061595,0.0
90,2000,Hungary,41.67442959061595,0.0
91,2000,Ireland,10.019430598969317,0.0
92,2000,Ireland,10.019430598969317,0.0
93,2000,Ireland,10.019430598969317,0.0
94,2000,Ireland,10.019430598969317,0.0
95,2000,Ireland,10.019430598969317,0.0
96,2000,Ireland,10.019430598969317,0.0
97,2000,Ireland,10.019430598969317,0.0
98,2000,Italy,37.806583793342554,0.0
99,2000,Italy,37.806583793342554,0.0
100,2000,Italy,37.806583793342554,0.0
101,2000,Italy,37.806583793342554,0.0
102,2000,Italy,37.806583793342554,0.0
103,2000,Italy,37.806583793342554,0.0
104,2000,Italy,37.806583793342554,0.0
105,2000,Latvia,136.51751425213223,0.0
106,2000,Latvia,136.51751425213223,0.0
107,2000,Latvia,136.51751425213223,0.0
108,2000,Latvia,136.51751425213223,0.0
109,2000,Latvia,136.51751425213223,0.0
110,2000,Latvia,136.51751425213223,0.0
111,2000,Latvia,136.51751425213223,0.0
112,2000,Lithuania,82.48938632822349,0.0
113,2000,Lithuania,82.48938632822349,0.0
114,2000,Lithuania,82.48938632822349,0.0
115,2000,Lithuania,82.48938632822349,0.0
116,2000,Lithuania,82.48938632822349,0.0
117,2000,Lithuania,82.48938632822349,0.0
118,2000,Lithuania,82.48938632822349,0.0
119,2000,Luxembourg,81.41853446733377,0.0
120,2000,Luxembourg,81.41853446733377,0.0
121,2000,Luxembourg,81.41853446733377,0.0
122,2000,Luxembourg,81.41853446733377,0.0
123,2000,Luxembourg,81.41853446733377,0.0
124,2000,Luxembourg,81.41853446733377,0.0
125,2000,Luxembourg,81.41853446733377,0.0
126,2000,Malta,0.0,0.0
127,2000,Malta,0.0,0.0
128,2000,Malta,0.0,0.0
129,2000,Malta,0.0,0.0
130,2000,Malta,0.0,0.0
131,2000,Malta,0.0,0.0
132,2000,Malta,0.0,0.0
133,2000,Netherlands,11.040149714329988,0.0
134,2000,Netherlands,11.040149714329988,0.0
135,2000,Netherlands,11.040149714329988,0.0
136,2000,Netherlands,11.040149714329988,0.0
137,2000,Netherlands,11.040149714329988,0.0
138,2000,Netherlands,11.040149714329988,0.0
139,2000,Netherlands,11.040149714329988,0.0
140,2000,Poland,3.2575611388489563,0.0
141,2000,Poland,3.2575611388489563,0.0
142,2000,Poland,3.2575611388489563,0.0
143,2000,Poland,3.2575611388489563,0.0
144,2000,Poland,3.2575611388489563,0.0
145,2000,Poland,3.2575611388489563,0.0
146,2000,Poland,3.2575611388489563,0.0
147,2000,Portugal,59.33782163607847,0.0
148,2000,Portugal,59.33782163607847,0.0
149,2000,Portugal,59.33782163607847,0.0
150,2000,Portugal,59.33782163607847,0.0
151,2000,Portugal,59.33782163607847,0.0
152,2000,Portugal,59.33782163607847,0.0
153,2000,Portugal,59.33782163607847,0.0
154,2000,Romania,67.9053529868113,0.0
155,2000,Romania,67.9053529868113,0.0
156,2000,Romania,67.9053529868113,0.0
157,2000,Romania,67.9053529868113,0.0
158,2000,Romania,67.9053529868113,0.0
159,2000,Romania,67.9053529868113,0.0
160,2000,Romania,67.9053529868113,0.0
161,2000,Slovakia,83.5249042145592,0.0
162,2000,Slovakia,83.5249042145592,0.0
163,2000,Slovakia,83.5249042145592,0.0
164,2000,Slovakia,83.5249042145592,0.0
165,2000,Slovakia,83.5249042145592,0.0
166,2000,Slovakia,83.5249042145592,0.0
167,2000,Slovakia,83.5249042145592,0.0
168,2000,Slovenia,92.25987894851673,0.0
169,2000,Slovenia,92.25987894851673,0.0
170,2000,Slovenia,92.25987894851673,0.0
171,2000,Slovenia,92.25987894851673,0.0
172,2000,Slovenia,92.25987894851673,0.0
173,2000,Slovenia,92.25987894851673,0.0
174,2000,Slovenia,92.25987894851673,0.0
175,2000,Spain,59.3824830139825,0.0
176,2000,Spain,59.3824830139825,0.0
177,2000,Spain,59.3824830139825,0.0
178,2000,Spain,59.3824830139825,0.0
179,2000,Spain,59.3824830139825,0.0
180,2000,Spain,59.3824830139825,0.0
181,2000,Spain,59.3824830139825,0.0
182,2000,Sweden,153.95899804545033,0.0
183,2000,Sweden,153.95899804545033,0.0
184,2000,Sweden,153.95899804545033,0.0
185,2000,Sweden,153.95899804545033,0.0
186,2000,Sweden,153.95899804545033,0.0
187,2000,Sweden,153.95899804545033,0.0
188,2000,Sweden,153.95899804545033,0.0
189,2000,United Kingdom,28.047545909849696,0.0
190,2000,United Kingdom,28.047545909849696,0.0
191,2000,United Kingdom,28.047545909849696,0.0
192,2000,United Kingdom,28.047545909849696,0.0
193,2000,United Kingdom,28.047545909849696,0.0
194,2000,United Kingdom,28.047545909849696,0.0
195,2000,United Kingdom,28.047545909849696,0.0
196,2001,Austria,138.35109654507173,125.08530705581151
197,2001,Austria,138.35109654507173,125.08530705581151
198,2001,Austria,138.35109654507173,125.08530705581151
199,2001,Austria,138.35109654507173,125.08530705581151
200,2001,Austria,138.35109654507173,125.08530705581151
201,2001,Austria,138.35109654507173,125.08530705581151
202,2001,Austria,138.35109654507173,125.08530705581151
203,2001,Belgium,61.689434989442525,131.44016098568872
204,2001,Belgium,61.689434989442525,131.44016098568872
205,2001,Belgium,61.689434989442525,131.44016098568872
206,2001,Belgium,61.689434989442525,131.44016098568872
207,2001,Belgium,61.689434989442525,131.44016098568872
208,2001,Belgium,61.689434989442525,131.44016098568872
209,2001,Belgium,61.689434989442525,131.44016098568872
210,2001,Bulgaria,52.60311176578898,-66.93230074704891
211,2001,Bulgaria,52.60311176578898,-66.93230074704891
212,2001,Bulgaria,52.60311176578898,-66.93230074704891
213,2001,Bulgaria,52.60311176578898,-66.93230074704891
214,2001,Bulgaria,52.60311176578898,-66.93230074704891
215,2001,Bulgaria,52.60311176578898,-66.93230074704891
216,2001,Bulgaria,52.60311176578898,-66.93230074704891
217,2001,Croatia,112.4537994111382,-77.46923968440231
218,2001,Croatia,112.4537994111382,-77.46923968440231
219,2001,Croatia,112.4537994111382,-77.46923968440231
220,2001,Croatia,112.4537994111382,-77.46923968440231
221,2001,Croatia,112.4537994111382,-77.46923968440231
222,2001,Croatia,112.4537994111382,-77.46923968440231
223,2001,Croatia,112.4537994111382,-77.46923968440231
224,2001,Cyprus,0.0,0.0
225,2001,Cyprus,0.0,0.0
226,2001,Cyprus,0.0,0.0
227,2001,Cyprus,0.0,0.0
228,2001,Cyprus,0.0,0.0
229,2001,Cyprus,0.0,0.0
230,2001,Cyprus,0.0,0.0
231,2001,Czech Republic,26.81013492976838,-0.22601904178570237
232,2001,Czech Republic,26.81013492976838,-0.22601904178570237
233,2001,Czech Republic,26.81013492976838,-0.22601904178570237
234,2001,Czech Republic,26.81013492976838,-0.22601904178570237
235,2001,Czech Republic,26.81013492976838,-0.22601904178570237
236,2001,Czech Republic,26.81013492976838,-0.22601904178570237
237,2001,Czech Republic,26.81013492976838,-0.22601904178570237
238,2001,Denmark,31.002572057380654,16.0142043209076
239,2001,Denmark,31.002572057380654,16.0142043209076
240,2001,Denmark,31.002572057380654,16.0142043209076
241,2001,Denmark,31.002572057380654,16.0142043209076
242,2001,Denmark,31.002572057380654,16.0142043209076
243,2001,Denmark,31.002572057380654,16.0142043209076
244,2001,Denmark,31.002572057380654,16.0142043209076
245,2001,Estonia,0.424378168100906,21.649004910829575
246,2001,Estonia,0.424378168100906,21.649004910829575
247,2001,Estonia,0.424378168100906,21.649004910829575
248,2001,Estonia,0.424378168100906,21.649004910829575
249,2001,Estonia,0.424378168100906,21.649004910829575
250,2001,Estonia,0.424378168100906,21.649004910829575
251,2001,Estonia,0.424378168100906,21.649004910829575
252,2001,Finland,88.64547208476033,-22.13167551124282
253,2001,Finland,88.64547208476033,-22.13167551124282
254,2001,Finland,88.64547208476033,-22.13167551124282
255,2001,Finland,88.64547208476033,-22.13167551124282
256,2001,Finland,88.64547208476033,-22.13167551124282
257,2001,Finland,88.64547208476033,-22.13167551124282
258,2001,Finland,88.64547208476033,-22.13167551124282
259,2001,France,105.73400332380321,226.32810012422894
260,2001,France,105.73400332380321,226.32810012422894
261,2001,France,105.73400332380321,226.32810012422894
262,2001,France,105.73400332380321,226.32810012422894
263,2001,France,105.73400332380321,226.32810012422894
264,2001,France,105.73400332380321,226.32810012422894
265,2001,France,105.73400332380321,226.32810012422894
266,2001,Germany,42.835051546391696,210.70808062573082
267,2001,Germany,42.835051546391696,210.70808062573082
268,2001,Germany,42.835051546391696,210.70808062573082
269,2001,Germany,42.835051546391696,210.70808062573082
270,2001,Germany,42.835051546391696,210.70808062573082
271,2001,Germany,42.835051546391696,210.70808062573082
272,2001,Germany,42.835051546391696,210.70808062573082
273,2001,Greece,11.048308086517425,
274,2001,Greece,11.048308086517425,
275,2001,Greece,11.048308086517425,
276,2001,Greece,11.048308086517425,
277,2001,Greece,11.048308086517425,
278,2001,Greece,11.048308086517425,
279,2001,Greece,11.048308086517425,
280,2001,Hungary,40.2042178562161,
281,2001,Hungary,40.2042178562161,
282,2001,Hungary,40.2042178562161,
283,2001,Hungary,40.2042178562161,
284,2001,Hungary,40.2042178562161,
285,2001,Hungary,40.2042178562161,
286,2001,Hungary,40.2042178562161,
287,2001,Ireland,8.338746346216293,-4.049901396175969
288,2001,Ireland,8.338746346216293,-4.049901396175969
289,2001,Ireland,8.338746346216293,-4.049901396175969
290,2001,Ireland,8.338746346216293,-4.049901396175969
291,2001,Ireland,8.338746346216293,-4.049901396175969
292,2001,Ireland,8.338746346216293,-4.049901396175969
293,2001,Ireland,8.338746346216293,-4.049901396175969
294,2001,Italy,40.09810816435403,154.94825239018232
295,2001,Italy,40.09810816435403,154.94825239018232
296,2001,Italy,40.09810816435403,154.94825239018232
297,2001,Italy,40.09810816435403,154.94825239018232
298,2001,Italy,40.09810816435403,154.94825239018232
299,2001,Italy,40.09810816435403,154.94825239018232
300,2001,Italy,40.09810816435403,154.94825239018232
301,2001,Latvia,132.66559660571053,
302,2001,Latvia,132.66559660571053,
303,2001,Latvia,132.66559660571053,
304,2001,Latvia,132.66559660571053,
305,2001,Latvia,132.66559660571053,
306,2001,Latvia,132.66559660571053,
307,2001,Latvia,132.66559660571053,
308,2001,Lithuania,84.07363430065965,
309,2001,Lithuania,84.07363430065965,
310,2001,Lithuania,84.07363430065965,
311,2001,Lithuania,84.07363430065965,
312,2001,Lithuania,84.07363430065965,
313,2001,Lithuania,84.07363430065965,
314,2001,Lithuania,84.07363430065965,
315,2001,Luxembourg,38.63545252215255,20.54058408036461
316,2001,Luxembourg,38.63545252215255,20.54058408036461
317,2001,Luxembourg,38.63545252215255,20.54058408036461
318,2001,Luxembourg,38.63545252215255,20.54058408036461
319,2001,Luxembourg,38.63545252215255,20.54058408036461
320,2001,Luxembourg,38.63545252215255,20.54058408036461
321,2001,Luxembourg,38.63545252215255,20.54058408036461
322,2001,Malta,0.0,0.0
323,2001,Malta,0.0,0.0
324,2001,Malta,0.0,0.0
325,2001,Malta,0.0,0.0
326,2001,Malta,0.0,0.0
327,2001,Malta,0.0,0.0
328,2001,Malta,0.0,0.0
329,2001,Netherlands,11.32544516965891,63.73447647906403
330,2001,Netherlands,11.32544516965891,63.73447647906403
331,2001,Netherlands,11.32544516965891,63.73447647906403
332,2001,Netherlands,11.32544516965891,63.73447647906403
333,2001,Netherlands,11.32544516965891,63.73447647906403
334,2001,Netherlands,11.32544516965891,63.73447647906403
335,2001,Netherlands,11.32544516965891,63.73447647906403
336,2001,Poland,3.8727947109452634,310.6434604159338
337,2001,Poland,3.8727947109452634,310.6434604159338
338,2001,Poland,3.8727947109452634,310.6434604159338
339,2001,Poland,3.8727947109452634,310.6434604159338
340,2001,Poland,3.8727947109452634,310.6434604159338
341,2001,Poland,3.8727947109452634,310.6434604159338
342,2001,Poland,3.8727947109452634,310.6434604159338
343,2001,Portugal,68.19008837289888,133.68093656173897
344,2001,Portugal,68.19008837289888,133.68093656173897
345,2001,Portugal,68.19008837289888,133.68093656173897
346,2001,Portugal,68.19008837289888,133.68093656173897
347,2001,Portugal,68.19008837289888,133.68093656173897
348,2001,Portugal,68.19008837289888,133.68093656173897
349,2001,Portugal,68.19008837289888,133.68093656173897
350,2001,Romania,65.9158401972318,1.7790920481384198
351,2001,Romania,65.9158401972318,1.7790920481384198
352,2001,Romania,65.9158401972318,1.7790920481384198
353,2001,Romania,65.9158401972318,1.7790920481384198
354,2001,Romania,65.9158401972318,1.7790920481384198
355,2001,Romania,65.9158401972318,1.7790920481384198
356,2001,Romania,65.9158401972318,1.7790920481384198
357,2001,Slovakia,85.64347727758145,
358,2001,Slovakia,85.64347727758145,
359,2001,Slovakia,85.64347727758145,
360,2001,Slovakia,85.64347727758145,
361,2001,Slovakia,85.64347727758145,
362,2001,Slovakia,85.64347727758145,
363,2001,Slovakia,85.64347727758145,
364,2001,Slovenia,89.81492862200139,11.605589165541195
365,2001,Slovenia,89.81492862200139,11.605589165541195
366,2001,Slovenia,89.81492862200139,11.605589165541195
367,2001,Slovenia,89.81492862200139,11.605589165541195
368,2001,Slovenia,89.81492862200139,11.605589165541195
369,2001,Slovenia,89.81492862200139,11.605589165541195
370,2001,Slovenia,89.81492862200139,11.605589165541195
371,2001,Spain,69.6378614948939,163.70439445928812
372,2001,Spain,69.6378614948939,163.70439445928812
373,2001,Spain,69.6378614948939,163.70439445928812
374,2001,Spain,69.6378614948939,163.70439445928812
375,2001,Spain,69.6378614948939,163.70439445928812
376,2001,Spain,69.6378614948939,163.70439445928812
377,2001,Spain,69.6378614948939,163.70439445928812
378,2001,Sweden,147.74637127389192,31.391969263052257
379,2001,Sweden,147.74637127389192,31.391969263052257
380,2001,Sweden,147.74637127389192,31.391969263052257
381,2001,Sweden,147.74637127389192,31.391969263052257
382,2001,Sweden,147.74637127389192,31.391969263052257
383,2001,Sweden,147.74637127389192,31.391969263052257
384,2001,Sweden,147.74637127389192,31.391969263052257
385,2001,United Kingdom,28.55662323301376,
386,2001,United Kingdom,28.55662323301376,
387,2001,United Kingdom,28.55662323301376,
388,2001,United Kingdom,28.55662323301376,
389,2001,United Kingdom,28.55662323301376,
390,2001,United Kingdom,28.55662323301376,
391,2001,United Kingdom,28.55662323301376,
392,2002,Austria,138.06933291713176,
393,2002,Austria,138.06933291713176,
394,2002,Austria,138.06933291713176,
395,2002,Austria,138.06933291713176,
396,2002,Austria,138.06933291713176,
397,2002,Austria,138.06933291713176,
398,2002,Austria,138.06933291713176,
399,2002,Belgium,61.325195517611974,64.49896832899088
400,2002,Belgium,61.325195517611974,64.49896832899088
401,2002,Belgium,61.325195517611974,64.49896832899088
402,2002,Belgium,61.325195517611974,64.49896832899088
403,2002,Belgium,61.325195517611974,64.49896832899088
404,2002,Belgium,61.325195517611974,64.49896832899088
405,2002,Belgium,61.325195517611974,64.49896832899088
406,2002,Bulgaria,58.09793067401578,59.75096712555295
407,2002,Bulgaria,58.09793067401578,59.75096712555295
408,2002,Bulgaria,58.09793067401578,59.75096712555295
409,2002,Bulgaria,58.09793067401578,59.75096712555295
410,2002,Bulgaria,58.09793067401578,59.75096712555295
411,2002,Bulgaria,58.09793067401578,59.75096712555295
412,2002,Bulgaria,58.09793067401578,59.75096712555295
413,2002,Croatia,92.10886709588041,-37.017436354520605
414,2002,Croatia,92.10886709588041,-37.017436354520605
415,2002,Croatia,92.10886709588041,-37.017436354520605
416,2002,Croatia,92.10886709588041,-37.017436354520605
417,2002,Croatia,92.10886709588041,-37.017436354520605
418,2002,Croatia,92.10886709588041,-37.017436354520605
419,2002,Croatia,92.10886709588041,-37.017436354520605
420,2002,Cyprus,0.0,0.0
421,2002,Cyprus,0.0,0.0
422,2002,Cyprus,0.0,0.0
423,2002,Cyprus,0.0,0.0
424,2002,Cyprus,0.0,0.0
425,2002,Cyprus,0.0,0.0
426,2002,Cyprus,0.0,0.0
427,2002,Czech Republic,32.54694153629078,
428,2002,Czech Republic,32.54694153629078,
429,2002,Czech Republic,32.54694153629078,
430,2002,Czech Republic,32.54694153629078,
431,2002,Czech Republic,32.54694153629078,
432,2002,Czech Republic,32.54694153629078,
433,2002,Czech Republic,32.54694153629078,
434,2002,Denmark,34.57249070631957,68.0317005521591
435,2002,Denmark,34.57249070631957,68.0317005521591
436,2002,Denmark,34.57249070631957,68.0317005521591
437,2002,Denmark,34.57249070631957,68.0317005521591
438,2002,Denmark,34.57249070631957,68.0317005521591
439,2002,Denmark,34.57249070631957,68.0317005521591
440,2002,Denmark,34.57249070631957,68.0317005521591
441,2002,Estonia,0.7036472381845891,
442,2002,Estonia,0.7036472381845891,
443,2002,Estonia,0.7036472381845891,
444,2002,Estonia,0.7036472381845891,
445,2002,Estonia,0.7036472381845891,
446,2002,Estonia,0.7036472381845891,
447,2002,Estonia,0.7036472381845891,
448,2002,Finland,82.91784158915985,-19.623274771283423
449,2002,Finland,82.91784158915985,-19.623274771283423
450,2002,Finland,82.91784158915985,-19.623274771283423
451,2002,Finland,82.91784158915985,-19.623274771283423
452,2002,Finland,82.91784158915985,-19.623274771283423
453,2002,Finland,82.91784158915985,-19.623274771283423
454,2002,Finland,82.91784158915985,-19.623274771283423
455,2002,France,102.08491656746658,94.08494990573726
456,2002,France,102.08491656746658,94.08494990573726
457,2002,France,102.08491656746658,94.08494990573726
458,2002,France,102.08491656746658,94.08494990573726
459,2002,France,102.08491656746658,94.08494990573726
460,2002,France,102.08491656746658,94.08494990573726
461,2002,France,102.08491656746658,94.08494990573726
462,2002,Germany,44.165664203471295,190.11890162095483
463,2002,Germany,44.165664203471295,190.11890162095483
464,2002,Germany,44.165664203471295,190.11890162095483
465,2002,Germany,44.165664203471295,190.11890162095483
466,2002,Germany,44.165664203471295,190.11890162095483
467,2002,Germany,44.165664203471295,190.11890162095483
468,2002,Germany,44.165664203471295,190.11890162095483
469,2002,Greece,13.261655389748809,101.1274997626428
470,2002,Greece,13.261655389748809,101.1274997626428
471,2002,Greece,13.261655389748809,101.1274997626428
472,2002,Greece,13.261655389748809,101.1274997626428
473,2002,Greece,13.261655389748809,101.1274997626428
474,2002,Greece,13.261655389748809,101.1274997626428
475,2002,Greece,13.261655389748809,101.1274997626428
476,2002,Hungary,39.900863379820564,-45.03421610043206
477,2002,Hungary,39.900863379820564,-45.03421610043206
478,2002,Hungary,39.900863379820564,-45.03421610043206
479,2002,Hungary,39.900863379820564,-45.03421610043206
480,2002,Hungary,39.900863379820564,-45.03421610043206
481,2002,Hungary,39.900863379820564,-45.03421610043206
482,2002,Hungary,39.900863379820564,-45.03421610043206
483,2002,Ireland,11.125870466529795,88.29058049673449
484,2002,Ireland,11.125870466529795,88.29058049673449
485,2002,Ireland,11.125870466529795,88.29058049673449
486,2002,Ireland,11.125870466529795,88.29058049673449
487,2002,Ireland,11.125870466529795,88.29058049673449
488,2002,Ireland,11.125870466529795,88.29058049673449
489,2002,Ireland,11.125870466529795,88.29058049673449
490,2002,Italy,34.91460425787578,54.23615188617761
491,2002,Italy,34.91460425787578,54.23615188617761
492,2002,Italy,34.91460425787578,54.23615188617761
493,2002,Italy,34.91460425787578,54.23615188617761
494,2002,Italy,34.91460425787578,54.23615188617761
495,2002,Italy,34.91460425787578,54.23615188617761
496,2002,Italy,34.91460425787578,54.23615188617761
497,2002,Latvia,125.02231718277137,475.00717643232167
498,2002,Latvia,125.02231718277137,475.00717643232167
499,2002,Latvia,125.02231718277137,475.00717643232167
500,2002,Latvia,125.02231718277137,475.00717643232167
501,2002,Latvia,125.02231718277137,475.00717643232167
502,2002,Latvia,125.02231718277137,475.00717643232167
503,2002,Latvia,125.02231718277137,475.00717643232167
504,2002,Lithuania,86.60123066868371,136.06212728937092
505,2002,Lithuania,86.60123066868371,136.06212728937092
506,2002,Lithuania,86.60123066868371,136.06212728937092
507,2002,Lithuania,86.60123066868371,136.06212728937092
508,2002,Lithuania,86.60123066868371,136.06212728937092
509,2002,Lithuania,86.60123066868371,136.06212728937092
510,2002,Lithuania,86.60123066868371,136.06212728937092
511,2002,Luxembourg,10.769203937830973,10.498442561732197
512,2002,Luxembourg,10.769203937830973,10.498442561732197
513,2002,Luxembourg,10.769203937830973,10.498442561732197
514,2002,Luxembourg,10.769203937830973,10.498442561732197
515,2002,Luxembourg,10.769203937830973,10.498442561732197
516,2002,Luxembourg,10.769203937830973,10.498442561732197
517,2002,Luxembourg,10.769203937830973,10.498442561732197
518,2002,Malta,0.0,0.0
519,2002,Malta,0.0,0.0
520,2002,Malta,0.0,0.0
521,2002,Malta,0.0,0.0
522,2002,Malta,0.0,0.0
523,2002,Malta,0.0,0.0
524,2002,Malta,0.0,0.0
525,2002,Netherlands,12.391824340991986,91.77471666094074
526,2002,Netherlands,12.391824340991986,91.77471666094074
527,2002,Netherlands,12.391824340991986,91.77471666094074
528,2002,Netherlands,12.391824340991986,91.77471666094074
529,2002,Netherlands,12.391824340991986,91.77471666094074
530,2002,Netherlands,12.391824340991986,91.77471666094074
531,2002,Netherlands,12.391824340991986,91.77471666094074
532,2002,Poland,3.883754988368862,329.332043109806
533,2002,Poland,3.883754988368862,329.332043109806
534,2002,Poland,3.883754988368862,329.332043109806
535,2002,Poland,3.883754988368862,329.332043109806
536,2002,Poland,3.883754988368862,329.332043109806
537,2002,Poland,3.883754988368862,329.332043109806
538,2002,Poland,3.883754988368862,329.332043109806
539,2002,Portugal,42.64184008762317,59.76301550800327
540,2002,Portugal,42.64184008762317,59.76301550800327
541,2002,Portugal,42.64184008762317,59.76301550800327
542,2002,Portugal,42.64184008762317,59.76301550800327
543,2002,Portugal,42.64184008762317,59.76301550800327
544,2002,Portugal,42.64184008762317,59.76301550800327
545,2002,Portugal,42.64184008762317,59.76301550800327
546,2002,Romania,69.11499871366075,
547,2002,Romania,69.11499871366075,
548,2002,Romania,69.11499871366075,
549,2002,Romania,69.11499871366075,
550,2002,Romania,69.11499871366075,
551,2002,Romania,69.11499871366075,
552,2002,Romania,69.11499871366075,
553,2002,Slovakia,89.44147614314092,17.000049397178653
554,2002,Slovakia,89.44147614314092,17.000049397178653
555,2002,Slovakia,89.44147614314092,17.000049397178653
556,2002,Slovakia,89.44147614314092,17.000049397178653
557,2002,Slovakia,89.44147614314092,17.000049397178653
558,2002,Slovakia,89.44147614314092,17.000049397178653
559,2002,Slovakia,89.44147614314092,17.000049397178653
560,2002,Slovenia,84.64222168668672,
561,2002,Slovenia,84.64222168668672,
562,2002,Slovenia,84.64222168668672,
563,2002,Slovenia,84.64222168668672,
564,2002,Slovenia,84.64222168668672,
565,2002,Slovenia,84.64222168668672,
566,2002,Slovenia,84.64222168668672,
567,2002,Spain,53.91967653862976,20.761316305529164
568,2002,Spain,53.91967653862976,20.761316305529164
569,2002,Spain,53.91967653862976,20.761316305529164
570,2002,Spain,53.91967653862976,20.761316305529164
571,2002,Spain,53.91967653862976,20.761316305529164
572,2002,Spain,53.91967653862976,20.761316305529164
573,2002,Spain,53.91967653862976,20.761316305529164
574,2002,Sweden,143.42250433540497,10.463727753651021
575,2002,Sweden,143.42250433540497,10.463727753651021
576,2002,Sweden,143.42250433540497,10.463727753651021
577,2002,Sweden,143.42250433540497,10.463727753651021
578,2002,Sweden,143.42250433540497,10.463727753651021
579,2002,Sweden,143.42250433540497,10.463727753651021
580,2002,Sweden,143.42250433540497,10.463727753651021
581,2002,United Kingdom,28.6273862662098,248.76082978313462
582,2002,United Kingdom,28.6273862662098,248.76082978313462
583,2002,United Kingdom,28.6273862662098,248.76082978313462
584,2002,United Kingdom,28.6273862662098,248.76082978313462
585,2002,United Kingdom,28.6273862662098,248.76082978313462
586,2002,United Kingdom,28.6273862662098,248.76082978313462
587,2002,United Kingdom,28.6273862662098,248.76082978313462
588,2003,Austria,121.38743035025962,204.20648879427353
589,2003,Austria,121.38743035025962,204.20648879427353
590,2003,Austria,121.38743035025962,204.20648879427353
591,2003,Austria,121.38743035025962,204.20648879427353
592,2003,Austria,121.38743035025962,204.20648879427353
593,2003,Austria,121.38743035025962,204.20648879427353
